 5.377440000 105.438912489 -0.001000285
 5.427770000 105.667459643 -0.000511442
 5.478070000 105.176720476 -0.000780197
 5.528840000 105.857434155 -0.000263600
 5.578900000 105.292948173  0.000191797
 5.629640000 105.932370433 -0.000110065
 5.680480000 105.683602379  0.000011449
 5.731580000 105.574171623  0.000362866
 5.782480000 105.796601529  0.000135820
 5.832580000 105.320305862 -0.001125427
 5.883500000 105.831775701 -0.000242210
 5.934110000 105.605097706  0.000127046
 5.984390000 105.751062022 -0.000241918
 6.034670000 104.831435854 -0.000068572
 6.085250000 106.496176720 -0.000260773
 6.137730000 105.529991504 -0.000559744
 6.188960000 105.730161427  0.001020334
 6.239430000 105.171792693  0.000868561
 6.290260000 105.794562447  0.000087904
 6.341430000 105.579439252 -0.000616574
 6.391570000 106.110280374 -0.000137985
 6.443270000 105.761767205 -0.000119423
 6.494230000 105.424638912  0.000137292
 6.544610000 105.787765506  0.000225337
 6.595260000 105.618691589 -0.000021069
 6.645650000 105.656414613  0.000105468
 6.695260000 105.792693288 -0.000061943
 6.747670000 106.065590484 -0.000235712
 6.798770000 105.298045879  0.000782981
 6.848960000 105.453525913 -0.001351090
 6.900070000 105.693797791 -0.000440630
 6.950840000 105.688870008 -0.000834488
 7.001030000 105.880203908 -0.000631787
 7.051980000 105.435683942 -0.002150951
 7.102440000 104.833644860 -0.000533686
 7.153430000 105.857604078 -0.000015148
 7.204620000 105.854715378 -0.000064895
 7.255290000 105.545794393 -0.000424808
 7.305660000 105.465080714 -0.000755183
 7.357260000 105.922175021 -0.000127097
 7.409050000 105.519456245 -0.000154512
 7.459970000 105.540526763 -0.000532292
 7.510350000 104.795242141 -0.000020107
 7.560810000 105.792693288 -0.000151864
 7.611410000 105.773661852 -0.000030855
 7.661800000 105.329141886 -0.000021829
 7.712130000 105.671028037 -0.001326425
 7.763620000 105.701614274  0.000279614
 7.814440000 105.430076466 -0.000448803
 7.864050000 105.496346644  0.000524177
 7.915670000 105.832455395  0.000150776
 7.966260000 106.070348343 -0.000855846
 8.017440000 105.557179269 -0.000193645
 8.067440000 105.819881054 -0.000523594
 8.118520000 105.543585387  0.000322100
 8.168880000 105.567374681 -0.000041393
 8.219790000 105.702803738  0.000176932
 8.269920000 105.422599830  0.000893829
 8.320200000 105.501444350  0.000378119
 8.372140000 105.947663551 -0.000230548
 8.422880000 104.938657604  0.000292739
 8.473600000 105.955819881 -0.000459794
 8.524730000 105.628207307  0.000093493
 8.575270000 105.445029737 -0.000796519
 8.625630000 105.003738318 -0.000346568
 8.676790000 105.834664401 -0.001627542
 8.728580000 105.943585387 -0.000561897
 8.779990000 105.390144435 -0.001153580
 8.831000000 105.709260833 -0.000347993
 8.880980000 105.496176720 -0.001621596
 8.931770000 105.611214953 -0.000036011
 8.982560000 105.997111300  0.000144712
 9.034080000 105.824468989 -0.000094965
 9.084340000 105.258963466 -0.000729307
 9.135320000 105.333220051  0.000387625
 9.185560000 105.773491929  0.000169603
 9.237060000 105.580798641 -0.000443617
 9.287210000 105.452506372 -0.000228120
 9.337820000 105.570773152 -0.000248746
 9.388770000 106.059643161 -0.000060263
 9.439440000 104.655904843 -0.000263752
 9.489910000 105.363806287 -0.000097314
 9.540180000 105.517587086  0.000206301
 9.591020000 105.836023789 -0.000329199
 9.641580000 105.293118097 -0.000462518
 9.691840000 105.491588785 -0.000391382
 9.742310000 105.483432455  0.000572167
 9.791870000 104.963296517 -0.000097966
 9.843070000 105.957689040 -0.000028403
 9.893540000 105.426677995 -0.000495129
 9.944410000 105.390314359 -0.001128253
 9.995180000 105.449617672 -0.000021620
